"CURRICULUM_STEP_NO","QUESTION","MEANING","ANSWER","DISTRACTOR_1","DISTRACTOR_2","DISTRACTOR_3","DISTRACTOR_4"
31,skeleton,뼈대,"3",근육,피부,뼈대,장기
31,reservation,예약,"3",응대,추천,예약,균형
31,rectangular,직사각형의,"3",표면의,평행의,직사각형의,순환적인
31,council,의회,"1",의회,영향을 미치다,감추다,상담
31,botanical garden,식물원,"1",식물원,운동장,놀이공원,연못
31,mid-term exam,중간고사,"1",중간고사,공동 학습,기말고사,간단한 시험
31,outing,"견학, 야유회","2",일정,"견학, 야유회",회의,계획
31,messy,어지럽혀진,"1",어지럽혀진,공간이 넓은,고풍스러운,비좁은
31,furnished,가구가 비치된,"2",공간이 넓은,가구가 비치된,어지럽혀진,비좁은
31,touching,감동적인,"1",감동적인,문화적인,가치가 있는,최신 유행의
31,host,"주최하다, 주최자","1","주최하다, 주최자",다과,손님,접대
31,take a bath,목욕을 하다,"3",운동하다,침구를 정리하다,목욕을 하다,옷을 입다
31,vacuum,진공청소기로 청소하다,"2",설거지하다,진공청소기로 청소하다,공기를 정화하다,침구를 정리하다
31,dough,반죽,"3",양념,재료,반죽,요리법
31,flavorful,풍미 있는,"2",신선한,풍미 있는,영양가 있는,특별한 맛이 안 나는
29,letter,편지,"2",연필,편지,상추,노트
29,weekend,주말,"2",축구,주말,평일,주소
29,information,정보,"2",모형,정보,비행기,요청
29,souvenir,기념품,"2",간식,기념품,코치,선수
29,attend,참석하다,"3",취소하다,외치다,참석하다,배우다
29,soda,탄산음료,"2",과자,탄산음료,케이크,과일
29,talented,재능있는,"4",빠른,승리한,활동적인,재능있는
29,research,조사하다,"3",말하다,타다,조사하다,주고 받다
29,handheld,손에 들고 쓰는,"2",편리한,손에 들고 쓰는,발로 쓰는,재미있는
29,compete,경쟁하다,"1",경쟁하다,허락하다,제공하다,가져오다
29,terrible,끔찍한,"2",피곤한,끔찍한,흔한,기쁜
29,flight,항공기,"3",보안검색대,공항청사,항공기,짐 찾는 곳
29,airport,공항,"2",정기왕복 버스,공항,유람선,발표회
29,fancy,장식이 많은,"2",정사각형의,장식이 많은,다른,오래된
29,winding,구불구불한,"2",무성한,구불구불한,급격한,똑바로
29,outside,바깥쪽의,"3",안쪽의,중간의,바깥쪽의,바닥의
29,volunteer,자원 봉사자,"1",자원 봉사자,연주자,의사,운전사
29,complete,완료하다,"2",치료하다,완료하다,대답하다,공부하다
29,sunny,화창한,"3",중간의,흐린,화창한,태풍의
29,give up,포기하다,"4",주장하다,치료하다,수상하다,포기하다
29,adventure,모험,"1",모험,모양,정답,생활
29,island,섬,"3",댐,강,섬,바다
29,stop,멈추다,"3",살다,먹다,멈추다,끝나다
29,future,미래,"2",오후,미래,과거,현재
29,poor,가난한,"1",가난한,부유한,성공한,화려한
29,ring,고리,"1",고리,의자,바위,호수
29,generous,관대한,"2",불행한,관대한,성실한,순수한
29,scholarship,장학금,"1",장학금,동아리,학술원,지하철
29,rebuild,재건하다,"4",파괴하다,제공하다,반복하다,재건하다
29,prop,소품,"1",소품,배우,객석,연극
29,wing,날개,"1",날개,꼬리,엔진,객실
29,surprised,놀란,"2",바쁜,놀란,매운,늦은
29,grass,잔디,"4",화분,나무,하늘,잔디
29,alive,살아 있는,"1",살아 있는,좌절하는,인내심 있는,잊을 수 없는
29,cafeteria,구내식당,"3",체육관,실험실,구내식당,고속도로
28,satellite,인공위성,"3",초보,불빛,인공위성,소금
30,instrument,악기,"2",선율,악기,가사,가수
32,appearance,외모,"3",지능,성격,외모,환상
32,considerate,사려 깊은,"1",사려 깊은,확인하다,곰곰히 생각하는,놀란
32,absorb,흡수하다,"3",결합하다,조종하다,흡수하다,포장하다
33,vary,다양하게 하다,"3",아주,시도하다,다양하게 하다,흥미롭다
33,president,대통령,"4",결심,방법,해안,대통령
32,celebrity,유명인사,"3",축하하다,축하,유명인사,격려
33,segment,부분,"4",편리,시그널,유죄,부분
33,post,올리다,"2",내리다,올리다,넘기다,건너다
35,instantly,즉각,"3",편리하게,간단하게,즉각,신중히
35,plunk,뜯다,"3",두드리다,던지다,뜯다,불다
35,high-pitched,음조가 높은,"2",노련한,음조가 높은,현이 있는,높은 음자리의
35,craftsman,기술자,"1",기술자,동료,간부,지휘자
35,prestigious,일류의,"2",쫓아가는,일류의,부딪힌,적당한
35,evident,명백한,"4",일류의,부딪힌,적당한,명백한
35,oppression,탄압,"1",탄압,명성,석방,방해
35,reputation,명성,"4",석방,방해,기초,명성
35,publish,출판하다,"2",인쇄하다,출판하다,설립하다,판매하다
35,intellectual,지적인,"2",창의적인,지적인,화려한,당당한
35,solvent,용매,"1",용매,세포,증기,원자
35,saline,소금기가 있는,"2",단맛이 나는,소금기가 있는,질소의,산소의
35,supervise,관리하다,"3",출판하다,설립하다,관리하다,강조하다
35,perspire,땀을 흘리다,"1",땀을 흘리다,납득시키다,연결하다,뛰어넘다
35,consumption,소비,"3",연장,내용,소비,위장
35,meanwhile,한편,"1",한편,결국,미리,뒤편에
35,exquisite,정교한,"4",합리적인,이기적인,개별적인,정교한
35,wispy,성긴,"1",성긴,회의적인,축소된,쌓아놓은
35,sediment,침전물,"4",침식,침체,축소,침전물
35,barren,불모의,"2",토양의,불모의,해저의,빙하의
35,glacier,빙하,"1",빙하,표토,암초,수초
35,awaken,깨다,"1",깨다,재촉하다,인정하다,이용하다
35,dragon,용,"3",요정,황제,용,여신
35,favor,호의,"1",호의,특권,칭찬,환대
34,effort,노력,"2","단편, 파편",노력,사건,예산
34,annually,매년,"1",매년,격년으로,매일,매월
34,continent,대륙,"3",창공,해저,대륙,대양
34,plumbing,배수 시설,"4",섭취량,"구획, 칸막이",살충제,배수 시설
34,enhance,향상시키다,"4",붙이다,강조하다,등록하다,향상시키다
34,reservoir,저수지,"2",예약,저수지,시력,시중
34,shatter,흩뿌리다,"3",쇠퇴하다,가져오다,흩뿌리다,모으다
34,instant,즉시[즉각]의,"4",먼,가까운,영원[영구]한,즉시[즉각]의
34,pollen,꽃가루,"1",꽃가루,떨어진,꽃잎,선거
34,coffin,관,"1",관,커피,지느러미,소매
34,sign language,수화법,"3",외국어,이중 언어,수화법,농아
34,circulation,유통,"4",정지,중단,직진,유통
34,fragile,연약한,"3",견고한,강렬한,연약한,강력한
34,lottery,복권,"4",교차로,대량,채권,복권
34,would-be,~이 되려고 하는,"4",~이 아닌,~이 된,~과 관계 있는,~이 되려고 하는
34,shrug,(어깨를) 으쓱하다,"2",(손가락을) 까딱하다,(어깨를) 으쓱하다,(머리를) 돌리다,(무릎을) 펴다
34,massive,크고 무거운,"3",작고 가벼운,미세한,크고 무거운,미묘한
34,barely,겨우,"2",보리,겨우,헐벗어,강압적으로
34,photograph,촬영하다,"2",인정하다,촬영하다,탈출하다,확신시키다
34,orbit,궤도,"3",우주,무한,궤도,칫솔
34,chemistry,화학,"1",화학,물리학,생물학,공학
34,theory,이론,"2",마녀,이론,곰팡이,잡초
34,witch,마녀,"1",마녀,이론,곰팡이,잡초
34,manual labor,"손일, 육체 노동","4",가사일,정신 노동,손금,"손일, 육체 노동"
35,prompt,즉각적인,"1",즉각적인,치명적인,유연한,유독한
35,loss,패배,"2",연장전,패배,무승부,승리
35,forbid,금지하다,"1",금지하다,입찰하다,허용하다,승인하다
35,decrease,줄어들다,"4",속이다,그만두다,증가하다,줄어들다
35,endangered,절멸 위기에 있는,"4",안전한,지키는,보호하는,절멸 위기에 있는
35,entrepreneur,기업가,"1",기업가,사업,연예,예술가
35,abuse,남용하다,"2",발생하다,남용하다,발견하다,헤어지다
35,intestine,장,"2",소화,장,심장,혈관
35,decay,부식,"4",하강,"10년",지연,부식
35,split,갈라지다,"1",갈라지다,합치다,(물이) 튀다,치다
35,companion,친구,"4",회사,양파,공포,친구
35,attention,주의,"2",무의식,주의,자비,늦음
35,commission,위원회,"2",사령관,위원회,대법원,국회
35,conference,"협의회, 의회","4",개입,충돌,규정,"협의회, 의회"
35,expert,전문가,"4",노력,초보자,탐험가,전문가
35,bulb,"구근, 구근식물","1","구근, 구근식물",이끼류,버섯류,줄기
35,moth,나방,"4",잠자리,파리,나비,나방
35,enhance,향상시키다,"4",붙이다,강조하다,등록하다,향상시키다
35,recognition,인식,"1",인식,검색,공유,요청
24,all,"전체의,전부의 ","2",항상,"전체의,전부의",홀로,넘치는
24,ever,언제나 ,"3",절대 ~않다,차라리,언제나,한바탕
30,Lent,사순절,"3",행렬,의상,사순절,관습 
25,full,배 부르게 먹은 ,"3",적은,비어 있는,배 부르게 먹은,밝은
28,machine, 기계,"3",바퀴,나사,기계,로봇
24,borrow,빌리다,"2",주다,빌리다,기다리다,들어오다
25,action movie,액션 영화 ,"4",뉴스,다큐멘터리,만화,액션 영화
25,Korean,한국어 ,"4",한국,한국음식,한국명절,한국어
25,January,"1월 ","2","12월","1월","2월","3월"
25,bike,자전거 ,"3",자동차,지하철,자전거,버스
28,afraid, 두려워하는,"4",기쁜,유용한,끊임없는,두려워하는
30,건축가,architect,"2",structure,architect,architecture,exhibition
30,전차,tram,"3",passing,mosaic,tram,fossil
30,건축물,structure,"2",architecture,structure,construction,bulb
31,민화,folk art,"3",horror movie,souvenir,folk art,crafts
30,"작가, 저자",author,"3",player,announcer,author,publisher
30,"종류, 갈래",family,"3",Arabic,performance,family,talent
30,A에게 B를 상기시키다,remind A of B,"2",see A as B,remind A of B,remind A from B,prevent A from B
31,하루 종일,all day,"2",all the time,all day,every day,day by day
30,~를 돕다,give A a hand,"4",have a special talent for,throw a party,take A a hand,give A a hand
30,비록 ~일지라도,even though,"2",in order to,even though,so that,as long as
31,planet,행성,"3",바닥,승객,행성,뺨
31,material,재료,"4",바닥,전기,직업,재료
30,product,"상품, 제품","2",머그잔,"상품, 제품",세탁(물),화장지
30,function,기능,"4",교무실,내구성,단계,기능
30,friendly,친화적인,"2",해로운,친화적인,"색다른, 드문",사적인
31,waste,쓰레기,"1",쓰레기,차고 세일,신발류,(요리) 재료
30,waste,쓰레기,"1",쓰레기,차고 세일,신발류,(요리) 재료
22,violin,바이올린,"3",피아노,플룻,바이올린,드럼
22,busy,바쁜,"3",힘든,흥분한,바쁜,지루한
31,"오염, 공해",pollution,"3",fireworks,pimple,pollution,environment
31,전자 제품,electronics,"2",electricity,electronics,grocery,iron
31,줄이다,reduce,"3",recycle,contain,reduce,separate
30,재료,material,"1",material,career,floor,carton
30,연결하다,connect,"3",wrap,roll,connect,concentrate
30,영향,impact,"3",environment,packaging,impact,appearance
30,기능,function,"2",durability,function,step,experience
31,(정치적·사회적) 운동,movement,"2",opinion,movement,problem-solving,independence
30,근처에,nearby,"3",far away,at once,nearby,just now
31,"색다른, 드문",unusual,"4",normal,usual,formal,unusual
30,~할 것으로 기대되다,be expected to,"1",be expected to,look on,get the better of,be familiar with
31,일기를 쓰다,keep a diary,"4",give a diary,get a diary,bring a diary,keep a diary
30,설거지를 하다,do the dishes,"2",care the dishes,do the dishes,carry the dishes,catch the dishes
30,bilingual,두 개 언어를 할 줄 아는,"2","값비싼, 고급의",두 개 언어를 할 줄 아는,"느긋한, 여유 있는",규칙적으로
30,encourage,격려하다,"4","대하다, 다루다",향상시키다,~을 돌보다,격려하다
31,disappointed,"실망한, 낙담한","2",책임감 있는,"실망한, 낙담한","옛날의, 구식의","민속의, 전통적인"
30,emergency,"긴급, 비상","3",요원,"대회, 시합","긴급, 비상",훈련
31,organized,체계적인,"3","실망한, 낙담한",책임감 있는,체계적인,"옛날의, 구식의"
31,old-fashioned,"옛날의, 구식의","2","민속의, 전통적인","옛날의, 구식의",책임감 있는,"실망한, 낙담한"
30,quality,자질,"4","계산서, 청구서",가치,십 대,자질
31,bill,"계산서, 청구서","2",자질,"계산서, 청구서",가치,십 대
31,조언,tip,"1",tip,worth,scenery,semester
30,조언,tip,"1",tip,worth,scenery,semester
30,주장,captain,"2",monitor,captain,librarian,crew
30,격려하다,encourage,"4",improve,treat,allow,encourage
30,"긴급, 비상",emergency,"1",emergency,bill,shovel,crew
31,책임감 있는,responsible,"1",responsible,disappointed,old-fashioned,jealous
31,체계적인,organized,"4",old-fashioned,responsible,bilingual,organized
30,도서관 사서,librarian,"1",librarian,monitor,captain,crew
30,삽,shovel,"2",bill,shovel,tip,scenery
30,끊임없이,constantly,"1",constantly,jealous,disappointed,bilingual
30,비교하다,compare,"4",treat,encourage,improve,compare
30,"계산서, 청구서",bill,"3",tip,diet,bill,drill
31,~와 아무 관계가 없다,have nothing to do with,"2",in charge of,have nothing to do with,be interested in,take care of
31,emergency crew,응급 요원,"3",지역 소방관,화재 경보기,응급 요원,손수건
31,drop,엎드리다,"2",겁에 질려 어쩔 줄 모르다,엎드리다,"호흡하다, 숨을 쉬다","지키다, 따르다"
31,whisper,속삭이다,"1",속삭이다,"반납하다, 돌려주다",빌리다,손상을 주다
30,celebrate,축하하다,"3",결정하다,자원봉사를 하다,축하하다,증가하다
30,diverse,다양한,"1",다양한,문화의,흔한,다문화의
30,응급 요원,emergency crew,"4",seat belt,fire alarm,safety,emergency crew
31,"호흡하다, 숨을 쉬다",breathe,"3",chop,drop,breathe,panic
31,손수건,handkerchief,"2",doorknob,handkerchief,route,helmet
30,손수건,handkerchief,"2",doorknob,handkerchief,route,helmet
31,엎드리다,drop,"3",stop,roll,drop,panic
31,"길, 경로",route,"2",escape plan,route,doorknob,safety
31,손상을 주다,damage,"1",damage,remind,whisper,return
31,속삭이다,whisper,"1",whisper,rearrange,rang,heard
30,속삭이다,whisper,"1",whisper,rearrange,rang,heard
30,다문화의,multicultural,"4",cultural,diverse,fortunately,multicultural
30,(개인의) 배경,background,"1",background,choir,festival,birth
31,"조직, 단체, 기구",organization,"3",prejudice,background,organization,choir
31,research,연구[조사]하다,"2","언쟁을 하다, 다투다",연구[조사]하다,결부시키다,첨가하다
30,spoonful,한 스푼[숟가락],"2",한 병,한 스푼[숟가락],한 조각,한 덩어리
31,ingredient,재료,"4","수프, 죽",한 스푼[숟가락],소스,재료
30,ingredient,재료,"4","수프, 죽",한 스푼[숟가락],소스,재료
31,zookeeper,동물원 사육사,"2",도서관 사서,동물원 사육사,수호자,수의사
30,moment,순간,"4","용어, 말",표현,드라마,순간
31,describe,"서술하다, 묘사하다","2",결부시키다,"서술하다, 묘사하다",연구[조사]하다,~의 의심을 받다
31,situation,상황,"3",폭우,순간,상황,결과
30,detective,"형사, 수사관","4",수의사,동물원 사육사,수호자,"형사, 수사관"
30,연구[조사]하다,research,"2",describe,research,search,decide
31,놀라움,surprise,"1",surprise,situation,moment,expression
31,실제의,actual,"2",normally,actual,ancient,until
30,수상한 (냄새가 나는),fishy,"1",fishy,scary,horrible,spicy
31,"향기, 냄새",scent,"2",taste,scent,feet,sauce
30,"의심스러운, 수상쩍은",suspicious,"4",unwell,dishonest,nervous,suspicious
30,한 단지의 ~,a jar of,"4",a cup of,a slice of,a bottle of,a jar of
30,발견하다,find out,"3",surf the Internet,get an A,find out,wake up
30,포기하다,give up,"2",fall asleep,give up,feel blue,smell a rat
30,weight,무게,"1",무게,제목,"꼬리, 꼬리 부분",세탁기
31,prevent,예방[방지]하다,"3","개선하다, 향상시키다",서두르다,예방[방지]하다,따르다
